id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url,rule_score,rules,diff_added,diff_removed,nlp_score,nlp_notes,entropy,kl_divergence,compression_ratio,mass_rule,mass_nlp,is_reverted,revert_by,revert_comment
2009472118,Balasingham Nadesan,Rbrwr,False,1774446741,en.wikipedia.org,0,"Adding local [[Wikipedia:Short description|short description]]: ""Sri Lankan Tamil rebel"", overriding Wikidata description ""sri Lankan rebel""",4294,4339,1340898842,1345317947,False,False,enwiki,https://en.wikipedia.org/wiki/Balasingham_Nadesan,https://en.wikipedia.org/w/index.php?diff=1345317947&oldid=1340898842,0.0,,{{Short description|Sri Lankan Tamil rebel}},,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472123,Per Anger,QEnigma,False,1774446746,en.wikipedia.org,0,"/* Prize winners */ update, 2025 and 2026, +ref",15957,16842,1339479421,1345317955,False,False,enwiki,https://en.wikipedia.org/wiki/Per_Anger,https://en.wikipedia.org/w/index.php?diff=1345317955&oldid=1339479421,0.0,,"|-
| [[Ana Ruth García]] || 2025 || Advocate for women and girls in Honduras<ref>{{Cite web |last=Jokinen |first=Emmy Blad |date=2025-04-08 |title=Per Anger Prize 2025 to advocate for women and girls in Honduras |url=https://crd.org/2025/04/08/per-anger-prize-2025-to-advocate-for-women-and-girls-in-honduras/ |access-date=2026-03-25 |website=Civil Rights Defenders |language=en-US}}</ref>
|-
| [[Brito Fernando]] || 2026 || Seeking truth and justice for people who have disappeared involuntarily in Sri Lanka during periods of political violence and civil war<ref>{{Cite web |last=Söderberg |first=Catrin |date=2026-03-24 |title=Human rights defender Brito Fernando awarded the Per Anger Prize 2026 |url=https://crd.org/2026/03/24/human-rights-defender-brito-fernando-awarded-the-per-anger-prize-2026/ |access-date=2026-03-25 |website=Civil Rights Defenders |language=en-US}}</ref>",,0.0,,4.2792,0.0,0.7613,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472124,Esteri Tebandeke,Sxg169,False,1774446746,en.wikipedia.org,0,/* Personal life and death */ period.,12332,12332,1345263744,1345317957,True,False,enwiki,https://en.wikipedia.org/wiki/Esteri_Tebandeke,https://en.wikipedia.org/w/index.php?diff=1345317957&oldid=1345263744,0.0,,"Tebandeke was married to Samuel Tebandeke, an Ugandan filmmaker, from 2011 until her death. She lived in Kampala, Uganda.{{Citation needed|date=October 2025}} Tebandeke died on 24 March 2026, at the age of 41, after a long illness.<ref name=""Nile Post"">{{cite web |last1=Tebandeke |first1=Esteri |title=Actress Esteri Tebandeke Dies at 42 |url=https://nilepost.co.ug/entertainment/330151/actress-esteri-tebandeke-dies-at-42#google_vignette |website=https://nilepost.co.ug |publisher=Nile Post |access-date=3/24/2026}}</ref>","Tebandeke was married to Samuel Tebandeke, an Ugandan filmmaker, from 2011 until her death. She lived in Kampala, Uganda.{{Citation needed|date=October 2025}} Tebandeke died on 24 March 2026, at the age of 41, after a long illness <ref name=""Nile Post"">{{cite web |last1=Tebandeke |first1=Esteri |title=Actress Esteri Tebandeke Dies at 42 |url=https://nilepost.co.ug/entertainment/330151/actress-esteri-tebandeke-dies-at-42#google_vignette |website=https://nilepost.co.ug |publisher=Nile Post |access-date=3/24/2026}}</ref>",2.5,nlp:ext_link(nilepost.co.ug),4.265,0.0137,0.7474,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0815, ""s"": 0.2083, ""t"": 0.7101}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472125,Lusatia,IvanScrooge98,False,1774446741,en.wikipedia.org,0,cluttering,53252,53288,1343537642,1345317949,False,False,enwiki,https://en.wikipedia.org/wiki/Lusatia,https://en.wikipedia.org/w/index.php?diff=1345317949&oldid=1343537642,0.0,,"'''Lusatia''',{{efn|English: {{IPAc-en|l|uː|ˈ|s|eɪ|ʃ|(|i|)|ə}} {{respell|loo|SAY|sh(ee|)ə}}; {{Langx|de|Lausitz}} {{IPA|de|ˈlaʊzɪts||De-Lausitz.ogg}}; {{langx|pl|Łużyce}} {{IPA|pl|wuˈʐɨt͡sɛ||Pl-Łużyce.ogg}}; {{langx|hsb|Łužica}} {{IPA|hsb|ˈwuʒitsa|}}; {{langx|dsb|Łužyca}} {{IPA|dsb|ˈwuʒɨtsa|}}; {{langx|cs|Lužice}} {{IPA|cs|ˈluʒɪtsɛ|}}.}} otherwise known as '''Sorbia''', is a region in [[Central Europe]], territorially split between [[Germany]] and [[Poland]]. Lusatia stretches from the [[Bóbr]] and [[Kwisa]] rivers in the east to the [[Pulsnitz (river)|Pulsnitz]] and [[Black Elster]] rivers in the west, and is located within the German states of [[Saxony]] and [[Brandenburg]] and the Polish [[voivodeship]]s of [[Lower Silesian Voivodeship|Lower Silesia]] and [[Lubusz Voivodeship|Lubusz]]. Major rivers of Lusatia are the [[Spree (river)|Spree]] and the [[Lusatian Neisse]], which defines the border between Germany and Poland. The [[Lusatian Mountains]] of the [[Sudetes|Western Sudetes]] separate Lusatia from [[Bohemia]] ([[Czech Republic]]) in the south. Lusatia is traditionally divided into [[Upper Lusatia]], the hilly southern part, and [[Lower Lusatia]], the flat northern part.","'''Lusatia''' ({{IPAc-en|l|uː|ˈ|s|eɪ|ʃ|i|ə|,_|-|ʃ|ə}}; {{Langx|de|Lausitz}} {{IPA|de|ˈlaʊzɪts||De-Lausitz.ogg}}; {{langx|pl|Łużyce}} {{IPA|pl|wuˈʐɨt͡sɛ||Pl-Łużyce.ogg}}; {{langx|hsb|Łužica}} {{IPA|hsb|ˈwuʒitsa|}}; {{langx|dsb|Łužyca}} {{IPA|dsb|ˈwuʒɨtsa|}}; {{langx|cs|Lužice}} {{IPA|cs|ˈluʒɪt͡sɛ|}}), otherwise known as '''Sorbia''', is a region in [[Central Europe]], territorially split between [[Germany]] and [[Poland]]. Lusatia stretches from the [[Bóbr]] and [[Kwisa]] rivers in the east to the [[Pulsnitz (river)|Pulsnitz]] and [[Black Elster]] rivers in the west, and is located within the German states of [[Saxony]] and [[Brandenburg]] and the Polish [[voivodeship]]s of [[Lower Silesian Voivodeship|Lower Silesia]] and [[Lubusz Voivodeship|Lubusz]]. Major rivers of Lusatia are the [[Spree (river)|Spree]] and the [[Lusatian Neisse]], which defines the border between Germany and Poland. The [[Lusatian Mountains]] of the [[Sudetes|Western Sudetes]] separate Lusatia from [[Bohemia]] ([[Czech Republic]]) in the south. Lusatia is traditionally divided into [[Upper Lusatia]], the hilly southern part, and [[Lower Lusatia]], the flat northern part.",0.0,,4.1999,0.0,0.5551,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472127,List of England ODI cricketers,~2026-17477-17,False,1774446730,en.wikipedia.org,0,/* Players */,123454,123454,1335702597,1345317935,False,False,enwiki,https://en.wikipedia.org/wiki/List_of_England_ODI_cricketers,https://en.wikipedia.org/w/index.php?diff=1345317935&oldid=1335702597,0.0,,| 2020 || 2026 || 8 || 172 || {{sort|0580|58}} || {{sort|2866|28.66}} || {{sort|00000|0}} || {{sort|-001|–}} || {{sort|-001|–}} || – || 3 || 0 || <ref>{{cite web |url=http://www.espncricinfo.com/england/content/player/877051.html |title=Player profile: Tom Banton |website=ESPNCricinfo |access-date=4 February 2020 }}</ref>,| 2020 || 2025 || 7 || 172 || {{sort|0580|58}} || {{sort|2866|28.66}} || {{sort|00000|0}} || {{sort|-001|–}} || {{sort|-001|–}} || – || 3 || 0 || <ref>{{cite web |url=http://www.espncricinfo.com/england/content/player/877051.html |title=Player profile: Tom Banton |website=ESPNCricinfo |access-date=4 February 2020 }}</ref>,6.5,it:random(1.35);ned:year_change(2025);ned:number_change;nlp:ext_link(espncricinfo.com),2.72,0.8842,1.3478,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.2566, ""s"": 0.0963, ""t"": 0.6471}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472129,Liga 2 (Peru),Ericbaudouin,False,1774446744,en.wikipedia.org,0,/* Champions */,64303,64303,1345317903,1345317951,True,False,enwiki,https://en.wikipedia.org/wiki/Liga_2_(Peru),https://en.wikipedia.org/w/index.php?diff=1345317951&oldid=1345317903,0.0,,!width=190px|Champion,!width=180px|Champion,2.0,it:random(1.42),3.9321,0.7185,1.4211,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472150,Gaggenau,Axios512,False,1774446748,en.wikipedia.org,0,/* History */ link same event,25812,25828,1332055858,1345317962,False,False,enwiki,https://en.wikipedia.org/wiki/Gaggenau,https://en.wikipedia.org/w/index.php?diff=1345317962&oldid=1332055858,0.0,,"In 1691, the area was at the heart of the [[Nine Years' War|Palatinate War of Succession]] and was almost completely destroyed by the French forces. In 1772, Anton Rindeschwender established a successful glassworks factory below the village, and along with it a number of new residences and supporting businesses in the area.
The real industrial boom began in 1873 with the establishment of the Michael Flürscheims Ironworks, which resurrected an iron smelter originally established by the [[Margrave of Baden]] in the late 18th century. In 1895, the factory built the 5-hp automobile ''Orient Express'' and entered the new industry of automobile manufacture.  In 1905 they renamed themselves the [[Gaggenau South German Automobile Factory GmbH]]. In 1907 the company was taken over by the company [[Benz & Cie]] of Mannheim until the merger of [[Daimler-Benz]] AG in 1926.","In 1691, the area was at the heart of the [[Palatinate War of Succession]] and was almost completely destroyed by the French forces. In 1772, Anton Rindeschwender established a successful glassworks factory below the village, and along with it a number of new residences and supporting businesses in the area.
The real industrial boom began in 1873 with the establishment of the Michael Flürscheims Ironworks, which resurrected an iron smelter originally established by the [[Margrave of Baden]] in the late 18th century.  In 1895 the factory built the 5-hp automobile ''Orient Express'' and entered the new industry of automobile manufacture.  In 1905 they renamed themselves the [[Gaggenau South German Automobile Factory GmbH]]. In 1907 the company was taken over by the company [[Benz & Cie]] of Mannheim until the merger of [[Daimler-Benz]] AG in 1926.",0.0,,4.3826,0.0,0.5834,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472152,Natachai Boonprasert,Mimihero,False,1774446748,en.wikipedia.org,0,/* Concerts */,46554,46542,1345263045,1345317963,False,False,enwiki,https://en.wikipedia.org/wiki/Natachai_Boonprasert,https://en.wikipedia.org/w/index.php?diff=1345317963&oldid=1345263045,0.0,,"|<ref>{{cite web|url= https://t.pia.jp/en/pia/event/event.do?eventBundleCd=b2448183|title= Official Ticket {{!}} GMMTV Happy Weekend|work= [[GMMTV]]|access-date= 8 January 2024|archive-date= 24 March 2026|archive-url= https://web.archive.org/web/20260324094735/https://t.pia.jp/en/pia/event/event.do?eventBundleCd=b2448183|url-status= live}}</ref>
|<ref>{{cite web|url= https://www.bookyay.com/events/6000535|title=GMMTV Fan Fest 2024 in Macau|work=[[GMMTV]]|access-date= 27 September 2024|archive-date=24 March 2026|archive-url= https://web.archive.org/web/20260324101020/https://www.bookyay.com/events/6000535|url-status= live}}</ref>","|<ref>{{cite web|url= https://t.pia.jp/en/pia/event/event.do?eventBundleCd=b2448183|title= Official Ticket {{!}} GMMTV Happy Weekend|work= [[GMMTV]]|access-date= 8 January 2024|archive-date= 24 March 2026|archive-url= https://web.archive.org/web/20260324094735/https://t.pia.jp/en/pia/event/event.do?eventBundleCd=b2448183|url-status= live}}</ref></ref>
|<ref>{{cite web|url= https://www.bookyay.com/events/6000535|title=GMMTV Fan Fest 2024 in Macau|work=[[GMMTV]]|access-date= 27 September 2024|archive-date=24 March 2026|archive-url= https://web.archive.org/web/20260324101020/https://www.bookyay.com/events/6000535|url-status= live}}</ref></ref>",4.5,it:random(0.90);nlp:ext_link(t.pia.jp),4.4918,0.0795,0.8969,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.1651, ""s"": 0.147, ""t"": 0.6879}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472153,Taylor Frankie Paul,Bobby Cohn,False,1774446751,en.wikipedia.org,0,/* Career */ adapting for subject,5056,5000,1345317808,1345317967,False,False,enwiki,https://en.wikipedia.org/wiki/Taylor_Frankie_Paul,https://en.wikipedia.org/w/index.php?diff=1345317967&oldid=1345317808,0.0,,"In 2022, Paul went [[Viral video|viral]] for revealing that she and her husband had been ""[[Swinging (sexual practice)#Soft swinging|soft-swinging]]"" with other Mormon couples.<ref>{{cite web |last=Roy |first=Jessica |title='The Secret Lives of Mormon Wives' Are About to Go Public |url=https://www.nytimes.com/2024/09/06/style/secret-lives-mormon-wives-momtok.html |website=[[The New York Times]] |access-date=10 September 2024 |date=6 September 2024 |archive-date=September 10, 2024 |archive-url=https://web.archive.org/web/20240910223808/https://www.nytimes.com/2024/09/06/style/secret-lives-mormon-wives-momtok.html |url-status=live }}</ref><ref>{{cite magazine |last=Waxman |first=Olivia B. |title=The Story Behind 'The Secret Lives of Mormon Wives' |url=https://time.com/7018258/the-secret-lives-of-mormon-wives-hulu-explained/ |magazine=[[Time (magazine)|Time]] |access-date=10 September 2024 |date=6 September 2024 |archive-date=September 10, 2024 |archive-url=https://web.archive.org/web/20240910221608/https://time.com/7018258/the-secret-lives-of-mormon-wives-hulu-explained/ |url-status=live }}</ref> From this, [[Hulu]] launched th reality television series ''[[The Secret Lives of Mormon Wives]]'' in 2024.<ref>{{cite web |last=Gularte |first=Alejandra |title=The Secret Lives of Mormon Wives, Exposed |url=https://www.vulture.com/article/secret-lives-of-mormon-wives-hulu-cast-swinging.html |website=[[Vulture (website)|Vulture]] |access-date=10 September 2024 |date=6 September 2024 |archive-date=September 10, 2024 |archive-url=https://web.archive.org/web/20240910224321/https://www.vulture.com/article/secret-lives-of-mormon-wives-hulu-cast-swinging.html |url-status=live }}</ref>","In 2022, Utah influencer Taylor Frankie Paul went [[Viral video|viral]] for revealing that she and her husband had been ""[[Swinging (sexual practice)#Soft swinging|soft-swinging]]"" with other Mormon couples.<ref>{{cite web |last=Roy |first=Jessica |title='The Secret Lives of Mormon Wives' Are About to Go Public |url=https://www.nytimes.com/2024/09/06/style/secret-lives-mormon-wives-momtok.html |website=[[The New York Times]] |access-date=10 September 2024 |date=6 September 2024 |archive-date=September 10, 2024 |archive-url=https://web.archive.org/web/20240910223808/https://www.nytimes.com/2024/09/06/style/secret-lives-mormon-wives-momtok.html |url-status=live }}</ref><ref>{{cite magazine |last=Waxman |first=Olivia B. |title=The Story Behind 'The Secret Lives of Mormon Wives' |url=https://time.com/7018258/the-secret-lives-of-mormon-wives-hulu-explained/ |magazine=[[Time (magazine)|Time]] |access-date=10 September 2024 |date=6 September 2024 |archive-date=September 10, 2024 |archive-url=https://web.archive.org/web/20240910221608/https://time.com/7018258/the-secret-lives-of-mormon-wives-hulu-explained/ |url-status=live }}</ref> The series begins months later as Taylor and her group of influencer friends, dubbed ""MomTok,"" deal with the fallout of the scandal.<ref>{{cite web |last=Gularte |first=Alejandra |title=The Secret Lives of Mormon Wives, Exposed |url=https://www.vulture.com/article/secret-lives-of-mormon-wives-hulu-cast-swinging.html |website=[[Vulture (website)|Vulture]] |access-date=10 September 2024 |date=6 September 2024 |archive-date=September 10, 2024 |archive-url=https://web.archive.org/web/20240910224321/https://www.vulture.com/article/secret-lives-of-mormon-wives-hulu-cast-swinging.html |url-status=live }}</ref>",2.5,nlp:ext_link(time.com),4.314,0.0,0.7678,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0815, ""s"": 0.2083, ""t"": 0.7101}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472154,Johan (given name),B.J,False,1774446747,en.wikipedia.org,0,"Reverted edits by [[Special:Contributions/~2026-18564-34|~2026-18564-34]] ([[User talk:~2026-18564-34|talk]]): using improper humor in articles ([[WP:NPOV]], [[WP:V]]) ([[WP:HG|HG]]) (3.4.14)",6390,6386,1345317929,1345317959,True,False,enwiki,https://en.wikipedia.org/wiki/Johan_(given_name),https://en.wikipedia.org/w/index.php?diff=1345317959&oldid=1345317929,0.0,,{{Infobox given name,{{Infobox given namewifi,2.0,it:random(1.44),3.4613,0.7602,1.4444,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472175,Tokyo Ravens,Ajheindel,False,1774446751,en.wikipedia.org,0,Fixed hatnote [[WP:ITHAT]],56276,56316,1339958880,1345317970,False,False,enwiki,https://en.wikipedia.org/wiki/Tokyo_Ravens,https://en.wikipedia.org/w/index.php?diff=1345317970&oldid=1339958880,0.0,,{{Main|List of Tokyo Ravens characters{{!}}List of ''Tokyo Ravens'' characters}},{{Main|List of Tokyo Ravens characters}},2.0,it:random(1.26),3.8002,0.2481,1.2581,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472177,"Luke Montagu, 12th Earl of Sandwich",~2026-18632-51,False,1774446749,en.wikipedia.org,0,/* Personal life */children of an earl is titled Lord/Lady before their first name,5002,4994,1341948651,1345317965,False,False,enwiki,"https://en.wikipedia.org/wiki/Luke_Montagu,_12th_Earl_of_Sandwich",https://en.wikipedia.org/w/index.php?diff=1345317965&oldid=1341948651,0.0,,* Lord Nestor John Sturges Montagu<ref>{{Cite web |title=Nestor Montagu |url=https://www.wikidata.org/wiki/Q76280743 |access-date=2025-05-03 |website=www.wikidata.org |language=en}}</ref> (born 17 October  2006),* ''The Hon.'' Nestor John Sturges Montagu<ref>{{Cite web |title=Nestor Montagu |url=https://www.wikidata.org/wiki/Q76280743 |access-date=2025-05-03 |website=www.wikidata.org |language=en}}</ref> (born 17 October  2006),4.0,it:random(1.15);ned:name_swap(2),4.1673,0.1916,1.1455,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.1433, ""s"": 0.1613, ""t"": 0.6954}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472186,Dashijie station,Damien Linnane,False,1774446753,en.wikipedia.org,0,/* Refernces */ typo,4768,4769,1341819180,1345317974,True,False,enwiki,https://en.wikipedia.org/wiki/Dashijie_station,https://en.wikipedia.org/w/index.php?diff=1345317974&oldid=1341819180,0.0,,== References ==,== Refernces ==,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472188,Lucius Valerius Catullus Messalinus,Randy Kryn,False,1774446755,en.wikipedia.org,0,uppercase per direct link (Roman Senate),4833,4833,1206512627,1345317975,False,False,enwiki,https://en.wikipedia.org/wiki/Lucius_Valerius_Catullus_Messalinus,https://en.wikipedia.org/w/index.php?diff=1345317975&oldid=1206512627,0.0,,"'''Lucius Valerius Catullus Messalinus''' was a [[Roman Empire|Roman]] [[Roman Senate|senator]] during the [[Flavian dynasty]], and is best known as the most hated and ruthless ''[[delator]]'' or informer of his age. He was feared all the more due to his blindness.<ref name=Jones-57>Brian W. Jones, ''The Emperor Domitian'' (London: Routledge, 1993), p. 57</ref>","'''Lucius Valerius Catullus Messalinus''' was a [[Roman Empire|Roman]] [[Roman senate|senator]] during the [[Flavian dynasty]], and is best known as the most hated and ruthless ''[[delator]]'' or informer of his age. He was feared all the more due to his blindness.<ref name=Jones-57>Brian W. Jones, ''The Emperor Domitian'' (London: Routledge, 1993), p. 57</ref>",1.5,nlp:pov_shift(best),4.2956,0.0,0.734,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472187,High Anxiety (2Slimey album),Gdshordy,False,1774446755,en.wikipedia.org,0,/* Songs */,5965,6040,1345316042,1345317976,False,False,enwiki,https://en.wikipedia.org/wiki/High_Anxiety_(2Slimey_album),https://en.wikipedia.org/w/index.php?diff=1345317976&oldid=1345316042,0.0,,"''High Anxiety'' starts with ""Bring EmOut"". The track sees 2Slimey pay homage to [[Playboi Carti]] where he interpolates the line ""Breathin', breathin', all the hoes stop breathin'"".<ref name=2slimeycomplex /> Sonically, Fantano said how the track ""fires on all cylinders"", he described the track as combining a playful, toy-like synth intro with an intentionally distorted, “deep-fried” production style, over which Slimey delivers heavily auto-tuned and effects-laden vocals. Despite its abrasive, chaotic sound, he noted a clear structure, including repeated refrains and beat transitions, characterizing the composition as an example of deliberate “controlled chaos” rather than randomness.<ref name=2slimeyfantano /> The second track, ""I Serve Bass"", sees 2Slimey immediately grab the attention of listeners with its ""opening sliding synth cords"".<ref name=2slimeyfantano /> The track also sees 2Slimey vocals cutting cleanly through the absolutely crushed bass of the track.<ref name=2slimeycomplex /> ""Roc"" also does the same, with its loud, rumbling, and deep bass.<ref name=2slimeycomplex /><ref name=2slimeyfantano /> Kieren Press-Reynolds wrote how the track has addictive patterns just like the intro track. Fantano wrote how ""Shoot atU"" and ""RedMoon"" are fairly unmemorable. ""Meat"" sounds as if the beat got hit by a truck due to the insane bass domination.<ref name=2slimeycomplex /> Johri compares his sound to that of [[Merzbow]] and his project ''[[Pulse Demon]]''.<ref name=2slimeycomplex /> Johri, in a different article, also praises the track's catchiness, writing how ""hypnotic synth melody and the looping “shawty in love with the meat"" hook.<ref>{{cite web","''High Anxiety'' starts with ""Bring EmOut"". The track sees 2Slimey pay homage to [[Playboi Carti]] where he interpolates the line ""Breathin', breathin', all the hoes stop breathin'"".<ref name=2slimeycomplex /> Sonically, Fantano said how the track ""fires on all cylinders"", he described the track as combining a playful, toy-like synth intro with an intentionally distorted, “deep-fried” production style, over which Slimey delivers heavily auto-tuned and effects-laden vocals. Despite its abrasive and chaotic sound, he noted the presence of clear structure, including repeated refrains and beat transitions, characterizing the composition as an example of deliberate “controlled chaos” rather than randomness.<ref name=2slimeyfantano /> The second track, ""I Serve Bass"", sees 2Slimey immediately grab the attention of listeners with its ""opening sliding synth cords"".<ref name=2slimeyfantano /> The track also sees 2Slimey vocals cutting cleanly through the absolutely crushed bass of the track.<ref name=2slimeycomplex /> ""Roc"" also does the same, with its loud, rumbling, and deep bass.<ref name=2slimeycomplex /><ref name=2slimeyfantano /> Fantano wrote how ""Shoot atU"" and ""RedMoon"" are fairly unmemorable. ""Meat"" sounds as if the beat got hit by a truck due to the insane bass domination.<ref name=2slimeycomplex /> Johri compares his sound to that of [[Merzbow]] and his project ''[[Pulse Demon]]''.<ref name=2slimeycomplex /> Johri, in a different article, also praises the track's catchiness, writing how ""hypnotic synth melody and the looping “shawty in love with the meat"" hook.<ref>{{cite web",0.0,,4.3077,0.0,0.553,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472195,2025–26 TPBL regular season,安狄,False,1774446755,en.wikipedia.org,0,,118427,118427,1345290918,1345317979,False,False,enwiki,https://en.wikipedia.org/wiki/2025%E2%80%9326_TPBL_regular_season,https://en.wikipedia.org/w/index.php?diff=1345317979&oldid=1345290918,1.0,rule:no_comment,"| winning_streak    = 8 games<br/>[[Formosa Dreamers|Dreamers]]
| updated           = March 25, 2026
| match_DREAMERS_AQUAS=2–1","| winning_streak    = 7 games<br/>[[Formosa Dreamers|Dreamers]]
| updated           = March 22, 2026
| match_DREAMERS_AQUAS=1–1",2.0,it:random(1.09),4.36,0.0837,1.0886,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472201,Liudmila Samsonova career statistics,~2026-18181-65,False,1774446758,en.wikipedia.org,0,/* Singles */,42599,42599,1345244546,1345317984,False,False,enwiki,https://en.wikipedia.org/wiki/Liudmila_Samsonova_career_statistics,https://en.wikipedia.org/w/index.php?diff=1345317984&oldid=1345244546,0.0,,| colspan=5 style=color:#767676;background:#efefef|DQ{{efn||name=Wimbledon2022}},| colspan=4 style=color:#767676;background:#efefef|DQ{{efn||name=Wimbledon2022}},2.0,it:random(1.07),4.398,0.1792,1.0652,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009472204,CAMELS rating system,Alexantha,False,1774446758,en.wikipedia.org,0,Tone revision,48076,48056,1344470741,1345317982,False,False,enwiki,https://en.wikipedia.org/wiki/CAMELS_rating_system,https://en.wikipedia.org/w/index.php?diff=1345317982&oldid=1344470741,0.0,,A liquidity management system requires the identification of the credit union's key risks and a measurement system to assess those risks.,The cornerstone of a strong liquidity management system is the identification of the credit union's key risks and a measurement system to assess those risks.,0.0,,3.9212,0.1206,0.7353,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009472207,British Colonial Auxiliary Forces,Aodhdubh,False,1774446760,en.wikipedia.org,0,,25660,25818,1345317529,1345317987,True,False,enwiki,https://en.wikipedia.org/wiki/British_Colonial_Auxiliary_Forces,https://en.wikipedia.org/w/index.php?diff=1345317987&oldid=1345317529,1.0,rule:no_comment,"The '''British Colonial Auxiliary Forces''' were the various military forces (each composed of one or more units or corps) of [[British Empire|Britain's colonial empire]] which were not considered part of the [[British Army]] proper. Most were part-time units, and they were the colonial equivalents of the British ""Home"" Auxiliary Forces. Both Colonial and Home Auxiliary Forces were originally referred to as ""Reserve Forces"" (until the formation of the [[Regular Reserve (United Kingdom)#Army Reserve (Regular)|Regular Reserve of the British Army]] caused confusion) and (due to their being tasked purely with home defence, so that their personnel could not be sent overseas on expeditionary service unless they specially volunteered for this) as ""Local Forces"" and ""Home Defence Forces"" or ""Defence Forces"". A small number of colonial reserve units (such as the Militia and Volunteer units of [[Bermuda]]) were funded by the war Office as parts of the British Army. A small number of regular military units (such as the [[Royal West African Frontier Force]]) were also raised in the colonies and not funded by the War Office (and were organised under the [[Colonial Office]]), and these were also considered auxiliary to the British Army. Other regular colonial units, notably the [[West India Regiments|West India Regiment]], were funded by the War Office as parts of the British Army.","The '''British Colonial Auxiliary Forces''' were the various military forces (each composed of one or more units or corps) of [[British Empire|Britain's colonial empire]] which were not considered part of the [[British Army]] proper. Most were part-time units, and they were the colonial equivalents of the British ""Home"" Auxiliary Forces. Both Colonial and Home Auxiliary Forces were originally referred to as ""Reserve Forces"" (until the formation of the [[Regular Reserve (United Kingdom)#Army Reserve (Regular)|Regular Reserve of the British Army]] caused confusion) and (due to their being tasked purely with home defence, so that their personnel could not be sent overseas on expeditionary service unless they specially volunteered for this) as ""Local Forces"" and ""Home Defence Forces"" or ""Defence Forces"". A small number of regular military units (such as the [[Royal West African Frontier Force]]) were also raised in the colonies and not funded by the War Office (and were organised under the [[Colonial Office]]), and these were also considered auxiliary to the British Army. Other regular colonial units, notably the [[West India Regiments|West India Regiment]], were funded by the War Office as parts of the British Army.",0.0,,4.2063,0.0,0.4466,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0)
