id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url,rule_score,rules,diff_added,diff_removed,nlp_score,nlp_notes,entropy,kl_divergence,compression_ratio,mass_rule,mass_nlp,is_reverted,revert_by,revert_comment
2009147161,"English Cemetery, Menorca",LionmerterTHE,False,1774368311,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: ’s → 's (2)",4195,4188,1211644013,1345155856,True,False,enwiki,"https://en.wikipedia.org/wiki/English_Cemetery,_Menorca",https://en.wikipedia.org/w/index.php?diff=1345155856&oldid=1211644013,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147169,Urdu,Oklopfer,False,1774368306,en.wikipedia.org,0,rv - why?,187251,187251,1345153225,1345155844,False,False,enwiki,https://en.wikipedia.org/wiki/Urdu,https://en.wikipedia.org/w/index.php?diff=1345155844&oldid=1345153225,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147166,Human rights in Qatar,غوّاص العلم,False,1774368305,en.wikipedia.org,0,/* Mental health */ Trimming sub-section with very limited relevance,115916,113587,1345152473,1345155833,False,False,enwiki,https://en.wikipedia.org/wiki/Human_rights_in_Qatar,https://en.wikipedia.org/w/index.php?diff=1345155833&oldid=1345152473,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147174,Locmiquélic,Markussep,False,1774368315,en.wikipedia.org,0,"/* Population */ update, reference",2665,2686,1256151531,1345155869,False,False,enwiki,https://en.wikipedia.org/wiki/Locmiqu%C3%A9lic,https://en.wikipedia.org/w/index.php?diff=1345155869&oldid=1256151531,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147175,Blackedge conger,Mill 1,False,1774368313,en.wikipedia.org,0,Added category,2328,2377,1345155849,1345155866,True,False,enwiki,https://en.wikipedia.org/wiki/Blackedge_conger,https://en.wikipedia.org/w/index.php?diff=1345155866&oldid=1345155849,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147176,Developed country,CivicWeaver,False,1774368311,en.wikipedia.org,0,"Undid revision [[Special:Diff/1345132869|1345132869]] by [[Special:Contributions/MalayanGuard|MalayanGuard]] ([[User talk:MalayanGuard|talk]]) No reason to revert, contribution farming",56328,57534,1345132869,1345155861,False,False,enwiki,https://en.wikipedia.org/wiki/Developed_country,https://en.wikipedia.org/w/index.php?diff=1345155861&oldid=1345132869,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147177,Matthew Manotoc,Toniker0501,False,1774368314,en.wikipedia.org,0,/* Electoral history */,17661,17669,1336630346,1345155868,False,False,enwiki,https://en.wikipedia.org/wiki/Matthew_Manotoc,https://en.wikipedia.org/w/index.php?diff=1345155868&oldid=1336630346,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147179,My Name Is Khan,~2026-18422-21,False,1774368306,en.wikipedia.org,0,To give correct information,155818,155848,1345153926,1345155854,False,False,enwiki,https://en.wikipedia.org/wiki/My_Name_Is_Khan,https://en.wikipedia.org/w/index.php?diff=1345155854&oldid=1345153926,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147181,List of Public Eye episodes,Goldmic90,False,1774368316,en.wikipedia.org,0,/* Archival Status* /,78768,77609,1342717559,1345155872,True,False,enwiki,https://en.wikipedia.org/wiki/List_of_Public_Eye_episodes,https://en.wikipedia.org/w/index.php?diff=1345155872&oldid=1342717559,2.0,rule:minor_abuse,,,0.0,,0.0,0.0,0.5,"{""v"": 0.1015, ""s"": 0.192, ""t"": 0.7065}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009147182,Dinajpur-6,Loyal luz,False,1774368313,en.wikipedia.org,0,/* Members of Parliament */,18790,19036,1345155699,1345155867,False,False,enwiki,https://en.wikipedia.org/wiki/Dinajpur-6,https://en.wikipedia.org/w/index.php?diff=1345155867&oldid=1345155699,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147185,Blacktail buckbill eel,Mill 1,False,1774368317,en.wikipedia.org,0,Added wiki link to [[John Otterbein Snyder]],2813,2839,1345151191,1345155875,True,False,enwiki,https://en.wikipedia.org/wiki/Blacktail_buckbill_eel,https://en.wikipedia.org/w/index.php?diff=1345155875&oldid=1345151191,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147187,Islam in Cambodia,PLMandarynka,False,1774368317,en.wikipedia.org,0,Fixing link.,28162,28184,1340801913,1345155873,False,False,enwiki,https://en.wikipedia.org/wiki/Islam_in_Cambodia,https://en.wikipedia.org/w/index.php?diff=1345155873&oldid=1340801913,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147189,Islamism in the United Kingdom,Stationsation,False,1774368316,en.wikipedia.org,0,/* 2017-present: Ideology vs Violence */ int linking improved,19099,19126,1345155776,1345155870,True,False,enwiki,https://en.wikipedia.org/wiki/Islamism_in_the_United_Kingdom,https://en.wikipedia.org/w/index.php?diff=1345155870&oldid=1345155776,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147190,National Research Council of Sri Lanka,LionmerterTHE,False,1774368318,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: Chairman → chairman (5), Council → council (2), April 20, 1999 → April 20, 1999,, 2018-2022 → 2018–2022",13495,13502,1309988484,1345155878,True,False,enwiki,https://en.wikipedia.org/wiki/National_Research_Council_of_Sri_Lanka,https://en.wikipedia.org/w/index.php?diff=1345155878&oldid=1309988484,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147191,Christian Democratic Youth,UrielAcosta,False,1774368319,en.wikipedia.org,0,Format,657,657,1345155529,1345155879,False,False,enwiki,https://en.wikipedia.org/wiki/Christian_Democratic_Youth,https://en.wikipedia.org/w/index.php?diff=1345155879&oldid=1345155529,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147193,Vannevar Bush,Nickknack00,False,1774368318,en.wikipedia.org,0,/* National Defense Research Committee */,84211,84328,1345155544,1345155880,False,False,enwiki,https://en.wikipedia.org/wiki/Vannevar_Bush,https://en.wikipedia.org/w/index.php?diff=1345155880&oldid=1345155544,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147194,1970 U.S. Open (golf),Pbritti,False,1774368321,en.wikipedia.org,0,Per [[MOS:TIES]],14764,14805,1321261874,1345155884,False,False,enwiki,https://en.wikipedia.org/wiki/1970_U.S._Open_(golf),https://en.wikipedia.org/w/index.php?diff=1345155884&oldid=1321261874,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147196,Blacktail buckbill eel,Mill 1,False,1774368321,en.wikipedia.org,0,Added category,2839,2888,1345155875,1345155881,True,False,enwiki,https://en.wikipedia.org/wiki/Blacktail_buckbill_eel,https://en.wikipedia.org/w/index.php?diff=1345155881&oldid=1345155875,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147195,Markwayne Mullin,Minermatt122514,False,1774368311,en.wikipedia.org,0,I added his official DHS portrait.,111155,110784,1345148856,1345155853,False,False,enwiki,https://en.wikipedia.org/wiki/Markwayne_Mullin,https://en.wikipedia.org/w/index.php?diff=1345155853&oldid=1345148856,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147202,1944 Dominican general election,LionmerterTHE,False,1774368323,en.wikipedia.org,0,"/* Electoral system */ clean up, [[WP:AWB/T|typo(s) fixed]]: President → president",1385,1385,1306575964,1345155886,True,False,enwiki,https://en.wikipedia.org/wiki/1944_Dominican_general_election,https://en.wikipedia.org/w/index.php?diff=1345155886&oldid=1306575964,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147207,Pusia trophonia,JoJan,False,1774368326,en.wikipedia.org,0,moved,3509,4191,1345155211,1345155892,False,False,enwiki,https://en.wikipedia.org/wiki/Pusia_trophonia,https://en.wikipedia.org/w/index.php?diff=1345155892&oldid=1345155211,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147208,John Fetterman,Bsherr,False,1774368318,en.wikipedia.org,0,/* General election */ updating URL access,201545,201540,1345155820,1345155882,False,False,enwiki,https://en.wikipedia.org/wiki/John_Fetterman,https://en.wikipedia.org/w/index.php?diff=1345155882&oldid=1345155820,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147210,Beppo (poem),Cksavich,False,1774368328,en.wikipedia.org,0,/* Analysis and allusions */,7456,7458,1345155620,1345155894,False,False,enwiki,https://en.wikipedia.org/wiki/Beppo_(poem),https://en.wikipedia.org/w/index.php?diff=1345155894&oldid=1345155620,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147209,Callionymus beniteguri,Mill 1,False,1774368325,en.wikipedia.org,0,Added category,952,1001,1200971475,1345155891,True,False,enwiki,https://en.wikipedia.org/wiki/Callionymus_beniteguri,https://en.wikipedia.org/w/index.php?diff=1345155891&oldid=1200971475,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147217,German battleship Scharnhorst,LionmerterTHE,False,1774368322,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: As a result → As a result,",67114,67075,1343832378,1345155890,True,False,enwiki,https://en.wikipedia.org/wiki/German_battleship_Scharnhorst,https://en.wikipedia.org/w/index.php?diff=1345155890&oldid=1343832378,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147223,Ajit Kumar Mohanty,LionmerterTHE,False,1774368328,en.wikipedia.org,0,"/* top */ clean up, [[WP:AWB/T|typo(s) fixed]]: President → president, 2010-2011 → 2010–2011",5808,5810,1342236243,1345155897,True,False,enwiki,https://en.wikipedia.org/wiki/Ajit_Kumar_Mohanty,https://en.wikipedia.org/w/index.php?diff=1345155897&oldid=1342236243,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147224,My Name Is Khan,ClueBot NG,False,1774368321,en.wikipedia.org,0,"Reverting possible vandalism by [[Special:Contribs/~2026-18422-21|~2026-18422-21]] to version by Deltaspace42. [[WP:CBFP|Report False Positive?]] Thanks, [[WP:CBNG|ClueBot NG]]. (4496300) (Bot)",155848,155818,1345155854,1345155888,True,False,enwiki,https://en.wikipedia.org/wiki/My_Name_Is_Khan,https://en.wikipedia.org/w/index.php?diff=1345155888&oldid=1345155854,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147232,Siena Saints men's basketball,~2026-18474-25,False,1774368327,en.wikipedia.org,0,,38663,38655,1345013424,1345155896,False,False,enwiki,https://en.wikipedia.org/wiki/Siena_Saints_men%27s_basketball,https://en.wikipedia.org/w/index.php?diff=1345155896&oldid=1345013424,1.0,rule:no_comment,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009147235,Turn the Lights Off,Szyign,False,1774368330,en.wikipedia.org,0,"/* Weekly charts */ RO, UA new peaks",32303,32303,1344986083,1345155904,False,False,enwiki,https://en.wikipedia.org/wiki/Turn_the_Lights_Off,https://en.wikipedia.org/w/index.php?diff=1345155904&oldid=1344986083,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147237,Chaetodon auripes,Mill 1,False,1774368329,en.wikipedia.org,0,Added category,4862,4911,1314017625,1345155903,True,False,enwiki,https://en.wikipedia.org/wiki/Chaetodon_auripes,https://en.wikipedia.org/w/index.php?diff=1345155903&oldid=1314017625,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147239,Monthly Al-Kawsar (magazine),Gjb0zWxOb,False,1774368329,en.wikipedia.org,0,Nominated page for deletion using [[Wikipedia:Page Curation|Page Curation]] (speedy deletion-blocked user),8667,8699,1345040663,1345155899,False,False,enwiki,https://en.wikipedia.org/wiki/Monthly_Al-Kawsar_(magazine),https://en.wikipedia.org/w/index.php?diff=1345155899&oldid=1345040663,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147244,7th Academy Awards,Danoniinho,False,1774368335,en.wikipedia.org,0,Order correction,15554,15553,1333693366,1345155914,False,False,enwiki,https://en.wikipedia.org/wiki/7th_Academy_Awards,https://en.wikipedia.org/w/index.php?diff=1345155914&oldid=1333693366,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147246,Telnet,Apperson1,False,1774368334,en.wikipedia.org,0,Added citations from RFC 854 and Kurose & Ross for Telnet service definition and OS implementation; removed {{citation needed}} tag.,27745,27941,1342105964,1345155911,False,False,enwiki,https://en.wikipedia.org/wiki/Telnet,https://en.wikipedia.org/w/index.php?diff=1345155911&oldid=1342105964,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147250,Friesenried,Pa-Chee-No,False,1774368334,en.wikipedia.org,0,,1311,1313,1326189429,1345155913,False,False,enwiki,https://en.wikipedia.org/wiki/Friesenried,https://en.wikipedia.org/w/index.php?diff=1345155913&oldid=1326189429,1.0,rule:no_comment,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0)
2009147245,Savelio Tamale,LionmerterTHE,False,1774368332,en.wikipedia.org,0,"clean up, [[WP:AWB/T|typo(s) fixed]]: two year → two-year (2), ’s → 's",4260,4258,1344387036,1345155907,True,False,enwiki,https://en.wikipedia.org/wiki/Savelio_Tamale,https://en.wikipedia.org/w/index.php?diff=1345155907&oldid=1344387036,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147256,Cowlairs F.C.,LionmerterTHE,False,1774368334,en.wikipedia.org,0,"/* Ground */ clean up, [[WP:AWB/T|typo(s) fixed]]: 3 minute → 3-minute",9586,9586,1312438594,1345155912,True,False,enwiki,https://en.wikipedia.org/wiki/Cowlairs_F.C.,https://en.wikipedia.org/w/index.php?diff=1345155912&oldid=1312438594,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147260,Chapalichthys,Mill 1,False,1774368335,en.wikipedia.org,0,Added wiki link to [[John Otterbein Snyder]],2384,2410,1345151251,1345155915,True,False,enwiki,https://en.wikipedia.org/wiki/Chapalichthys,https://en.wikipedia.org/w/index.php?diff=1345155915&oldid=1345151251,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
2009147263,2026 Colorado House of Representatives election,~2026-18242-48,False,1774368336,en.wikipedia.org,0,/* Incumbents and candidates */ Adding grey to Brianna Titone,15778,15801,1344297267,1345155918,False,False,enwiki,https://en.wikipedia.org/wiki/2026_Colorado_House_of_Representatives_election,https://en.wikipedia.org/w/index.php?diff=1345155918&oldid=1344297267,0.0,,,,0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,
