id,title,user,bot,timestamp,domain,namespace,comment,length_old,length_new,revision_old,revision_new,minor,patrolled,wiki,title_url,wiki_url,rule_score,rules,diff_added,diff_removed,nlp_score,nlp_notes,entropy,kl_divergence,compression_ratio,mass_rule,mass_nlp,is_reverted,revert_by,revert_comment,llm_class,llm_conf,llm_reason,mass_llm
2009138526,Sophia (given name),Sugarbump,False,1774366156,en.wikipedia.org,0,,49255,49322,1345150636,1345151060,False,False,enwiki,https://en.wikipedia.org/wiki/Sophia_(given_name),https://en.wikipedia.org/w/index.php?diff=1345151060&oldid=1345150636,1.0,rule:no_comment,"* [[Sophia Hernández]] (born 1997), Guatemalan modern pentathlete",,2.0,it:random(1.12),4.2802,0.0368,1.1167,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0),SUSPICIOUS,0.7,"The added text introduces a new person, Sophia Hernández, with specific details (birth year, nationality, profession). While not inherently vandalism, the lack of context and source makes it suspicious. Further investigation is needed to verify the information's accuracy.","{""v"": 0.25, ""s"": 0.15, ""t"": 0.6}"
2009138528,Peravoor Assembly constituency,TheInnocentBystander,False,1774366156,en.wikipedia.org,0,/* Election results */ Corrected links.,13140,13218,1344084779,1345151061,True,False,enwiki,https://en.wikipedia.org/wiki/Peravoor_Assembly_constituency,https://en.wikipedia.org/w/index.php?diff=1345151061&oldid=1344084779,0.0,,"{{Election box winning candidate with party link|party=Indian National Congress|candidate=[[Sunny Joseph (politician)|Sunny Joseph]]|votes=66,706|percentage=46.93|change={{decrease}}1.17|}}
{{Election box winning candidate with party link|party=Indian National Congress|candidate=[[Sunny Joseph (politician)|Sunny Joseph]]|votes=65,659|percentage=48.10|change={{increase}}0.03|}}
{{Election box winning candidate with party link|party=Indian National Congress|candidate=[[Sunny Joseph (politician)|Sunny Joseph]]|votes=56,151|percentage=48.07|change=|}}","{{Election box winning candidate with party link|party=Indian National Congress|candidate=[[Sunny Joseph]]|votes=66,706|percentage=46.93|change={{decrease}}1.17|}}
{{Election box winning candidate with party link|party=Indian National Congress|candidate=[[Sunny Joseph]]|votes=65,659|percentage=48.10|change={{increase}}0.03|}}
{{Election box winning candidate with party link|party=Indian National Congress|candidate=[[Sunny Joseph]]|votes=56,151|percentage=48.07|change=|}}",0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009138537,SMB (song),Bruce1ee,False,1774366162,en.wikipedia.org,0,fixed [[Special:LintErrors|lint errors]] – stripped tags,6746,6733,1345132416,1345151070,True,False,enwiki,https://en.wikipedia.org/wiki/SMB_(song),https://en.wikipedia.org/w/index.php?diff=1345151070&oldid=1345132416,0.0,,,{{colbegin}},0.0,,0.0,0.0,0.5,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009138535,W. Jason Morgan,LionmerterTHE,False,1774366159,en.wikipedia.org,0,"/* Awards and honors */ clean up, [[WP:AWB/T|typo(s) fixed]]: the USA → the US",10290,10289,1292082504,1345151066,True,False,enwiki,https://en.wikipedia.org/wiki/W._Jason_Morgan,https://en.wikipedia.org/w/index.php?diff=1345151066&oldid=1292082504,0.0,,"Morgan received many honors and awards for his work, among them the [[Bucher Medal]] (1972), the [[Alfred Wegener]] Medal of the [[European Geosciences Union]] (1983), the [[Maurice Ewing Medal]] of the [[American Geophysical Union]] (1987), the [[Japan Prize]] (1990), the [[Wollaston Medal]] of the [[Geological Society of London]] (1994)<ref>{{cite web|url=http://www.geolsoc.org.uk/gsl/null/lang/en/page750.html|title=Wollaston Medal|work=Award Winners since 1831|publisher=[[Geological Society of London]]|access-date=February 25, 2009|url-status=dead|archive-url=https://web.archive.org/web/20090321180704/http://www.geolsoc.org.uk/gsl/null/lang/en/page750.html|archive-date=March 21, 2009}}</ref> and the [[National Medal of Science]] of the US, award year 2002.<ref>[[National Science Foundation]],","Morgan received many honors and awards for his work, among them the [[Bucher Medal]] (1972), the [[Alfred Wegener]] Medal of the [[European Geosciences Union]] (1983), the [[Maurice Ewing Medal]] of the [[American Geophysical Union]] (1987), the [[Japan Prize]] (1990), the [[Wollaston Medal]] of the [[Geological Society of London]] (1994)<ref>{{cite web|url=http://www.geolsoc.org.uk/gsl/null/lang/en/page750.html|title=Wollaston Medal|work=Award Winners since 1831|publisher=[[Geological Society of London]]|access-date=February 25, 2009|url-status=dead|archive-url=https://web.archive.org/web/20090321180704/http://www.geolsoc.org.uk/gsl/null/lang/en/page750.html|archive-date=March 21, 2009}}</ref> and the [[National Medal of Science]] of the USA, award year 2002.<ref>[[National Science Foundation]],",2.5,nlp:ext_link(geolsoc.org.uk),4.449,0.0,0.608,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0815, ""s"": 0.2083, ""t"": 0.7101}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,"The edit appears to be a cleanup of the text, correcting a minor typo ('the USA' changed to 'the US'). There are no indications of factual tampering or inappropriate content.","{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
2009138538,"James O'Connor (footballer, born 1979)",~2026-18395-07,False,1774366160,en.wikipedia.org,0,,19278,19276,1307183065,1345151067,False,False,enwiki,"https://en.wikipedia.org/wiki/James_O%27Connor_(footballer,_born_1979)",https://en.wikipedia.org/w/index.php?diff=1345151067&oldid=1307183065,4.5,rep:suspect_user;rep:hotspot;rule:no_comment,"| birth_place    = [[Bray]], Ireland","| birth_place    = [[Dublin]], Ireland",2.0,it:random(1.32),3.8635,0.3978,1.32,"{""v"": 0.2685, ""s"": 0.0908, ""t"": 0.6407}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0),SUSPICIOUS,0.7,ned:location_change -  The birthplace was changed from Dublin to Bray. Requires human review to determine accuracy.,"{""v"": 0.25, ""s"": 0.15, ""t"": 0.6}"
2009138540,Open Reel Ensemble,Geni,False,1774366161,en.wikipedia.org,0,/* 2015–present: Vocal Code and Sato and Namba's departure */ [[File:＂Cyklepedia＂ (Wikipedia 25Th Birthday Celebration) - Open Reel Ensemble.webm|thumb|right|Open Reel Ensemble performing Cyklepedia in 2025]],12487,12638,1333140877,1345151072,False,False,enwiki,https://en.wikipedia.org/wiki/Open_Reel_Ensemble,https://en.wikipedia.org/w/index.php?diff=1345151072&oldid=1333140877,0.0,,[[File:＂Cyklepedia＂ (Wikipedia 25Th Birthday Celebration) - Open Reel Ensemble.webm|thumb|right|Open Reel Ensemble performing Cyklepedia in 2025]],,2.0,it:random(1.14),4.2321,0.1217,1.1379,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0624, ""s"": 0.2253, ""t"": 0.7123}",False,,Error: Expecting value: line 1 column 1 (char 0),SUSPICIOUS,0.8,"The added text mentions the ensemble performing in 2025, which is a future date and likely inaccurate. This requires further investigation to determine if it's a factual error or intentional vandalism.","{""v"": 0.35, ""s"": 0.1, ""t"": 0.55}"
2009138541,Estadio Nicolás Álvarez Ortega,Itzcuauhtli11,False,1774366163,en.wikipedia.org,0,cn,2635,2637,1345151000,1345151076,False,False,enwiki,https://en.wikipedia.org/wiki/Estadio_Nicol%C3%A1s_%C3%81lvarez_Ortega,https://en.wikipedia.org/w/index.php?diff=1345151076&oldid=1345151000,0.0,,"The '''Estadio Nicolás Álvarez Ortega''' is a multi-use [[stadium]] in [[Tepic]], [[Nayarit]], [[Mexico]]. It was used mostly for [[football (soccer)|football]] matches. The stadium has a capacity of 12,271 and opened in 2011.{{citation needed|date=March 2026}}","The '''Estadio Nicolás Álvarez Ortega''' is a multi-use [[stadium]] in [[Tepic]], [[Nayarit]], [[Mexico]]. It is currently{{when|date=March 2021}} used mostly for [[football (soccer)|football]] matches. The stadium has a capacity of 12,271 and opened in 2011.",8.5,ned:bio_year_change(2021->2026);ned:date_change;ned:number_change,4.3727,0.0,0.8315,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.3541, ""s"": 0.0563, ""t"": 0.5896}",False,,Error: Expecting value: line 1 column 1 (char 0),SUSPICIOUS,0.7,The added citation needed tag with a future date (March 2026) is unusual and suggests potential vandalism or an attempt to introduce misinformation.,"{""v"": 0.25, ""s"": 0.15, ""t"": 0.6}"
2009138542,Celina Sharma,~2026-18379-30,False,1774366163,en.wikipedia.org,0,,2567,2716,1342294958,1345151075,False,False,enwiki,https://en.wikipedia.org/wiki/Celina_Sharma,https://en.wikipedia.org/w/index.php?diff=1345151075&oldid=1342294958,1.0,rule:no_comment,"[[Category:Australian emigrants to the United Kingdom]]
[[Category:English people of Indian descent]]
[[Category:English people of Maltese descent]]",,0.0,,4.0974,0.0308,0.7206,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SUSPICIOUS,0.7,"The added categories seem potentially inaccurate and require verification.  There's no clear indication of vandalism, but further investigation is needed.","{""v"": 0.25, ""s"": 0.15, ""t"": 0.6}"
2009138545,MIT Radiation Laboratory,Nickknack00,False,1774366160,en.wikipedia.org,0,/* Blind landing (GCA) */,100874,100870,1345150744,1345151068,False,False,enwiki,https://en.wikipedia.org/wiki/MIT_Radiation_Laboratory,https://en.wikipedia.org/w/index.php?diff=1345151068&oldid=1345150744,0.0,,"A single [[Radar, Gun Laying, Mk. I and Mk. II|Mark I system]], tested under field conditions in England in 1943, proved successfu, and demands came from all theaters. By the time the Mark III appeared, crews had made more than 2,000 successful blind landings.{{Sfn|Brown|1999|p=194}} Sets saved numerous bombers returning damaged from Germany. GCA operated on Iwo Jima, Leyte, Okinawa, and other Pacific bases; the Iwo Jima installation saved several B-29s returning from raids on Japan.{{Sfn|Guerlac|1987|p=494}}","A single [[Radar, Gun Laying, Mk. I and Mk. II|Mark I system]], tested under field conditions in England in 1943, proved so successful that demands came from all theaters. By the time the Mark III appeared, crews had made more than 2,000 successful blind landings.{{Sfn|Brown|1999|p=194}} Sets saved numerous bombers returning damaged from Germany. GCA operated on Iwo Jima, Leyte, Okinawa, and other Pacific bases; the Iwo Jima installation saved several B-29s returning from raids on Japan.{{Sfn|Guerlac|1987|p=494}}",0.0,,4.3527,0.0,0.658,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",,,,,,,"{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}"
2009138544,Jules Liégeois,Owenerotrot,False,1774366156,en.wikipedia.org,0,,163985,163985,1340412841,1345151063,False,False,enwiki,https://en.wikipedia.org/wiki/Jules_Li%C3%A9geois,https://en.wikipedia.org/w/index.php?diff=1345151063&oldid=1340412841,1.0,rule:no_comment,"'''Jules Joseph Liégeois''' (30 November 1833 – 14 August 1908), [[Legion of Honour|Knight of the Legion of Honour]] (""''Chevalier de l'Ordre de la Légion d'Honneur''""), and the Professor of [[Administrative law#France|administrative law]] at the [[Nancy-Université|University of Nancy]] for forty years, was a universally respected French [[jurist]] who was also widely known as an important foundation member, promoter, and defender of the [[Nancy School|Nancy School of Hypnosis]] {{em-dash}} some would even say ""the founder"" of the School, not ""just a participant"" (Touzeil-Divina, 2024a).
==The two French ""Schools"" of hypnotism (1882–1892)==
===""Hysteria School of Hypnosis"" at the Salpêtrière, Paris (fl.1878–1893)===","'''Jules Joseph Liégeois''' (30 November 1833 — 14 August 1908), [[Legion of Honour|Knight of the Legion of Honour]] (""''Chevalier de l'Ordre de la Légion d'Honneur''""), and the Professor of [[Administrative law#France|administrative law]] at the [[Nancy-Université|University of Nancy]] for forty years, was a universally respected French [[jurist]] who was also widely known as an important foundation member, promoter, and defender of the [[Nancy School|Nancy School of Hypnosis]] {{em-dash}} some would even say ""the founder"" of the School, not ""just a participant"" (Touzeil-Divina, 2024a).
==The two French ""Schools"" of hypnotism (1882—1892)==
===""Hysteria School of Hypnosis"" at the Salpêtrière, Paris (fl.1878—1893)===",0.0,,4.6115,0.0,0.6661,"{""v"": 0.0442, ""s"": 0.243, ""t"": 0.7128}","{""v"": 0.0, ""s"": 0.3, ""t"": 0.7}",False,,Error: Expecting value: line 1 column 1 (char 0),SAFE,0.95,"The edit appears to be a formatting change. The content remains largely the same, with only minor adjustments to punctuation and spacing.","{""v"": 0.03, ""s"": 0.65, ""t"": 0.32}"
